"","id","clicks","cond","week"
"133205",756434,14,"A",4
"133206",810902,22,"B",4
"133209",194701,18,"A",4
"133210",319479,13,"B",4
"133212",679961,7,"B",4
"133214",857767,5,"B",4
"133215",505167,6,"A",4
"133216",912361,36,"B",4
"133217",908743,13,"A",4
"133218",867156,3,"B",4
"133221",604429,31,"A",4
"133225",902847,10,"A",4
"133229",336788,1,"A",4
"133231",769752,33,"A",4
"133232",241684,33,"B",4
"133233",591764,63,"A",4
"133234",409352,3,"B",4
"133235",384325,23,"A",4
"133237",601384,22,"A",4
"133238",893523,2,"B",4
"133242",566528,60,"B",4
"133244",516914,16,"B",4
"133249",836908,19,"A",4
"133252",525309,4,"B",4
"133254",282553,42,"B",4
"133257",373604,15,"A",4
"133261",453774,1,"A",4
"133262",675404,3,"B",4
"133264",800096,7,"B",4
"133266",337830,21,"B",4
"133268",242709,23,"B",4
"133270",664927,4,"B",4
"133271",471581,34,"A",4
"133273",766747,2,"A",4
"133278",238043,21,"B",4
"133279",572904,8,"A",4
"133280",954904,26,"B",4
"133281",790879,21,"A",4
"133283",613217,12,"A",4
"133284",776978,7,"B",4
"133285",179184,4,"A",4
"133287",985996,4,"A",4
"133291",661743,9,"A",4
"133292",202060,14,"B",4
"133293",453984,1,"A",4
"133300",128365,11,"B",4
"133302",324063,7,"B",4
"133303",265972,37,"A",4
"133304",538334,35,"B",4
"133306",884510,32,"B",4
"133308",374391,33,"B",4
"133309",368265,1,"A",4
"133311",702348,18,"A",4
"133312",952731,29,"B",4
"133316",545373,48,"B",4
"133319",777540,24,"A",4
"133320",244884,35,"B",4
"133322",290061,49,"B",4
"133324",165006,4,"B",4
"133326",804576,7,"B",4
"133329",555149,35,"A",4
"133331",455938,3,"A",4
"133333",476302,2,"A",4
"133334",835734,4,"B",4
"133336",886290,10,"B",4
"133337",187124,23,"A",4
"133338",865726,10,"B",4
"133339",460383,25,"A",4
"133340",534110,10,"B",4
"133341",280461,3,"A",4
"133342",904336,17,"B",4
"133343",582460,34,"A",4
"133344",280838,12,"B",4
"133346",621948,31,"B",4
"133349",892965,2,"A",4
"133350",761435,4,"B",4
"133356",363667,18,"B",4
"133358",432312,2,"B",4
"133359",881757,25,"A",4
"133361",822049,10,"A",4
"133362",623184,3,"B",4
"133364",575216,35,"B",4
"133365",805281,58,"A",4
"133366",883368,5,"B",4
"133376",596278,58,"B",4
"133378",152825,2,"B",4
"133381",395600,25,"A",4
"133382",266946,7,"B",4
"133384",550312,12,"B",4
"133385",456028,16,"A",4
"133387",149036,4,"A",4
"133388",187617,30,"B",4
"133390",434396,3,"B",4
"133391",560512,43,"A",4
"133394",157008,12,"B",4
"133396",502941,8,"B",4
"133398",677819,25,"B",4
"133399",949687,19,"A",4
"133400",251999,8,"B",4
"133401",256110,16,"A",4
"133402",135553,23,"B",4
"133404",669412,75,"B",4
"133405",266544,22,"A",4
"133406",265205,7,"B",4
"133408",385101,19,"B",4
"133409",773173,20,"A",4
"133413",715151,1,"A",4
"133414",242819,30,"B",4
"133415",790044,5,"A",4
"133417",291823,21,"A",4
"133419",332010,50,"A",4
"133420",572550,23,"B",4
"133422",880995,4,"B",4
"133424",554452,50,"B",4
"133425",937384,54,"A",4
"133426",175687,13,"B",4
"133428",460769,29,"B",4
"133430",951436,28,"B",4
"133433",572252,80,"A",4
"133438",793043,30,"B",4
"133441",548086,36,"A",4
"133444",258517,2,"B",4
"133448",783662,44,"B",4
"133450",686160,9,"B",4
"133451",440537,29,"A",4
"133452",935012,57,"B",4
"133453",560382,2,"A",4
"133454",514271,21,"B",4
"133456",753345,3,"B",4
"133458",547927,3,"B",4
"133459",636407,17,"A",4
"133461",940380,71,"A",4
"133462",655880,3,"B",4
"133463",977632,11,"A",4
"133467",741245,13,"A",4
"133468",418639,14,"B",4
"133469",765319,25,"A",4
"133471",713808,17,"A",4
"133472",648565,16,"B",4
"133473",849442,38,"A",4
"133475",560647,21,"A",4
"133477",971171,6,"A",4
"133478",647684,9,"B",4
"133479",682581,34,"A",4
"133480",418891,16,"B",4
"133481",830551,3,"A",4
"133483",876816,9,"A",4
"133484",323918,6,"B",4
"133485",617847,31,"A",4
"133486",498230,13,"B",4
"133487",735218,35,"A",4
"133491",417599,12,"A",4
"133492",239707,36,"B",4
"133493",287532,20,"A",4
"133494",815731,45,"B",4
"133498",176804,9,"B",4
"133499",467550,10,"A",4
"133501",446442,15,"A",4
"133503",209665,12,"A",4
"133505",704976,34,"A",4
"133507",453162,9,"A",4
"133508",565999,26,"B",4
"133509",817756,3,"A",4
"133511",843557,22,"A",4
"133518",708725,2,"B",4
"133520",324661,33,"B",4
"133530",232028,16,"B",4
"133531",978627,30,"A",4
"133535",269930,21,"A",4
"133536",781028,10,"B",4
"133538",896179,36,"B",4
"133539",718517,7,"A",4
"133540",311391,8,"B",4
"133542",867422,14,"B",4
"133543",445445,9,"A",4
"133546",874283,32,"B",4
"133548",687283,11,"B",4
"133551",703411,4,"A",4
"133555",241647,11,"A",4
"133556",349813,14,"B",4
"133559",455647,24,"A",4
"133560",490762,53,"B",4
"133563",472214,4,"A",4
"133564",219269,12,"B",4
"133566",958306,36,"B",4
"133570",264855,37,"B",4
"133572",850468,37,"B",4
"133574",239863,16,"B",4
"133576",591255,14,"B",4
"133577",552659,11,"A",4
"133578",410035,32,"B",4
"133581",430264,25,"A",4
"133582",777443,13,"B",4
"133584",858234,1,"B",4
"133586",735519,6,"B",4
"133590",810518,10,"B",4
"133591",564774,28,"A",4
"133592",847637,20,"B",4
"133593",558941,26,"A",4
"133594",153907,1,"B",4
"133596",926460,5,"B",4
"133599",376806,31,"A",4
"133600",147079,26,"B",4
"133601",866087,45,"A",4
"133602",528561,33,"B",4
"133603",153365,55,"A",4
"133604",690031,14,"B",4
"133605",629742,31,"A",4
"133607",396804,22,"A",4
"133608",980684,32,"B",4
"133610",227743,30,"B",4
"133614",181253,41,"B",4
"133615",649539,30,"A",4
"133616",347060,33,"B",4
"133619",716465,9,"A",4
"133620",870002,38,"B",4
"133623",222790,15,"A",4
"133624",868633,1,"B",4
"133625",757759,8,"A",4
"133627",215004,4,"A",4
"133628",727081,29,"B",4
"133629",402623,27,"A",4
"133630",368471,23,"B",4
"133632",740483,24,"B",4
"133633",680522,26,"A",4
"133634",131344,7,"B",4
"133636",815991,5,"B",4
"133637",565567,8,"A",4
"133638",676733,21,"B",4
"133639",476877,70,"A",4
"133641",169138,46,"A",4
"133642",422256,1,"B",4
"133644",151720,12,"B",4
"133645",544340,6,"A",4
"133646",330213,31,"B",4
"133647",209537,15,"A",4
"133648",192052,7,"B",4
"133649",991648,30,"A",4
"133650",749980,44,"B",4
"133651",687387,7,"A",4
"133652",213741,82,"B",4
"133653",800639,6,"A",4
"133654",822954,27,"B",4
"133657",868140,44,"A",4
"133661",162131,4,"A",4
"133663",682900,16,"A",4
"133664",898707,33,"B",4
"133667",484212,11,"A",4
"133668",944551,16,"B",4
"133670",611967,7,"B",4
"133671",450295,14,"A",4
"133672",699836,7,"B",4
"133673",196720,4,"A",4
"133676",619916,8,"B",4
"133682",380065,41,"B",4
"133683",407326,6,"A",4
"133684",268811,13,"B",4
"133686",966415,37,"B",4
"133687",207303,27,"A",4
"133688",831547,60,"B",4
"133689",220106,32,"A",4
"133690",726214,9,"B",4
"133692",980611,34,"B",4
"133693",845448,73,"A",4
"133696",745098,20,"B",4
"133699",823460,8,"A",4
"133700",517703,20,"B",4
"133701",666903,22,"A",4
"133703",986051,29,"A",4
"133704",423686,7,"B",4
"133706",480980,38,"B",4
"133708",420562,14,"B",4
"133709",143614,6,"A",4
"133710",263631,7,"B",4
"133711",968897,29,"A",4
"133714",495453,12,"B",4
"133715",511011,5,"A",4
"133716",940054,3,"B",4
"133717",916079,39,"A",4
"133719",331521,23,"A",4
"133721",447573,13,"A",4
"133722",857636,31,"B",4
"133724",895570,13,"B",4
"133725",279857,51,"A",4
"133727",760430,3,"A",4
"133728",529971,39,"B",4
"133730",412360,17,"B",4
"133731",236146,19,"A",4
"133735",756553,14,"A",4
"133737",959618,13,"A",4
"133739",844811,8,"A",4
"133740",542895,36,"B",4
"133741",130361,64,"A",4
"133742",994159,5,"B",4
"133743",289276,51,"A",4
"133747",661220,39,"A",4
"133748",573084,17,"B",4
"133749",457118,45,"A",4
"133753",268684,27,"A",4
"133755",586052,4,"A",4
"133756",935250,18,"B",4
"133757",184431,10,"A",4
"133758",814117,7,"B",4
"133768",182416,30,"B",4
"133769",248756,18,"A",4
"133770",673876,26,"B",4
"133772",852468,14,"B",4
"133774",620258,14,"B",4
"133776",476296,3,"B",4
"133778",468914,54,"B",4
"133780",969771,33,"B",4
"133781",576505,1,"A",4
"133782",460015,8,"B",4
"133783",848117,4,"A",4
"133784",443488,8,"B",4
"133785",727284,10,"A",4
"133789",969913,1,"A",4
"133790",764535,37,"B",4
"133792",137711,12,"B",4
"133794",468919,14,"B",4
"133795",561082,27,"A",4
"133796",644687,30,"B",4
"133801",627319,13,"A",4
"133802",767497,37,"B",4
"133807",457979,21,"A",4
"133808",922148,15,"B",4
"133809",927968,7,"A",4
"133810",211142,7,"B",4
"133812",220087,6,"B",4
"133817",946939,6,"A",4
"133818",272640,6,"B",4
"133819",827441,16,"A",4
"133820",184711,17,"B",4
"133822",306703,23,"B",4
"133824",429918,15,"B",4
"133826",725016,13,"B",4
"133827",874197,17,"A",4
"133828",184895,56,"B",4
"133830",152068,22,"B",4
"133831",313049,1,"A",4
"133832",975323,23,"B",4
"133833",437387,27,"A",4
"133834",401668,8,"B",4
"133835",627768,46,"A",4
"133836",530910,29,"B",4
"133841",238394,14,"A",4
"133842",253554,32,"B",4
"133844",798637,8,"B",4
"133846",739439,34,"B",4
"133847",906286,5,"A",4
"133848",341497,6,"B",4
"133850",178988,2,"B",4
"133851",124718,8,"A",4
"133853",654467,35,"A",4
"133854",289995,1,"B",4
"133855",820654,34,"A",4
"133857",143342,8,"A",4
"133858",240504,8,"B",4
"133859",896047,18,"A",4
"133861",285627,4,"A",4
"133864",863753,28,"B",4
"133865",403247,10,"A",4
"133866",530960,1,"B",4
"133872",533436,15,"B",4
"133873",663243,18,"A",4
"133874",484998,27,"B",4
"133875",760734,8,"A",4
"133876",898602,18,"B",4
"133877",433132,24,"A",4
"133881",401732,5,"A",4
"133882",808130,40,"B",4
"133884",898284,4,"B",4
"133885",519024,3,"A",4
"133888",464228,4,"B",4
"133890",863147,10,"B",4
"133891",616207,11,"A",4
"133892",267107,13,"B",4
"133898",906638,8,"B",4
"133900",920671,22,"B",4
"133901",647803,17,"A",4
"133907",758260,4,"A",4
"133911",327197,27,"A",4
"133912",290741,38,"B",4
"133913",266947,19,"A",4
"133917",911430,22,"A",4
"133918",275996,3,"B",4
"133919",732990,5,"A",4
"133922",839947,26,"B",4
"133923",967711,31,"A",4
"133924",911019,7,"B",4
"133930",170682,22,"B",4
"133931",829210,3,"A",4
"133932",550006,3,"B",4
"133933",381300,14,"A",4
"133935",263267,6,"A",4
"133936",173884,4,"B",4
"133937",688403,17,"A",4
"133940",604334,10,"B",4
"133942",724620,23,"B",4
"133945",450091,12,"A",4
"133948",479776,17,"B",4
"133949",662358,15,"A",4
"133950",485686,8,"B",4
"133951",729484,8,"A",4
"133955",184484,23,"A",4
"133957",448074,82,"A",4
"133958",922684,14,"B",4
"133960",803340,7,"B",4
"133962",463320,19,"B",4
"133964",917957,9,"B",4
"133967",242786,15,"A",4
"133968",880384,16,"B",4
"133975",861914,5,"A",4
"133980",663240,5,"B",4
"133986",221136,5,"B",4
"133988",463046,11,"B",4
"133989",461797,18,"A",4
"133994",666725,4,"B",4
"133997",244435,16,"A",4
"134002",371981,20,"B",4
"134009",193574,21,"A",4
"134013",419479,29,"A",4
"134014",915735,1,"B",4
"134015",995186,23,"A",4
"134016",262465,14,"B",4
"134017",633595,20,"A",4
"134021",629222,6,"A",4
"134022",514672,56,"B",4
"134024",724887,7,"B",4
"134025",195935,1,"A",4
"134026",674180,46,"B",4
"134028",799375,17,"B",4
"134029",642040,22,"A",4
"134030",851441,13,"B",4
"134032",886034,31,"B",4
"134034",372068,32,"B",4
"134036",303715,2,"B",4
"134037",460172,37,"A",4
"134039",428504,39,"A",4
"134040",790487,32,"B",4
"134046",292250,23,"B",4
"134048",409288,31,"B",4
"134050",527407,8,"B",4
"134051",840404,7,"A",4
"134054",682569,6,"B",4
"134056",326731,13,"B",4
"134057",163384,30,"A",4
"134061",170187,15,"A",4
"134062",243354,4,"B",4
"134063",710082,19,"A",4
"134064",761053,41,"B",4
"134065",538667,37,"A",4
"134066",256191,3,"B",4
"134068",638102,3,"B",4
"134071",441979,45,"A",4
"134072",316280,39,"B",4
"134073",967860,52,"A",4
"134075",939255,57,"A",4
"134076",678228,5,"B",4
"134078",427323,10,"B",4
"134079",940757,9,"A",4
"134080",191117,17,"B",4
"134086",765333,16,"B",4
"134088",340901,29,"B",4
"134090",177944,38,"B",4
"134091",879353,39,"A",4
"134093",368000,10,"A",4
"134094",413362,3,"B",4
"134096",942049,12,"B",4
"134097",342793,10,"A",4
"134100",721761,56,"B",4
"134101",380039,19,"A",4
"134102",297647,34,"B",4
"134104",397690,32,"B",4
"134106",240522,20,"B",4
"134107",666318,9,"A",4
"134108",812735,1,"B",4
"134109",693483,10,"A",4
"134111",403192,17,"A",4
"134113",854778,26,"A",4
"134119",195418,14,"A",4
"134124",777234,5,"B",4
"134128",218862,11,"B",4
"134130",905740,6,"B",4
"134135",478864,27,"A",4
"134136",802914,5,"B",4
"134138",651644,8,"B",4
"134142",503290,8,"B",4
"134143",459182,10,"A",4
"134144",212827,1,"B",4
"134146",599517,19,"B",4
"134149",870566,2,"A",4
"134150",597123,38,"B",4
"134152",854107,37,"B",4
"134155",944470,34,"A",4
"134156",394460,22,"B",4
"134157",475041,77,"A",4
"134159",413009,22,"A",4
"134160",226142,37,"B",4
"134161",430661,18,"A",4
"134162",859671,1,"B",4
"134164",317920,27,"B",4
"134165",589383,6,"A",4
"134166",854387,22,"B",4
"134167",182610,15,"A",4
"134172",586260,10,"B",4
"134173",881475,35,"A",4
"134175",790252,5,"A",4
"134177",914970,7,"A",4
"134179",779689,30,"A",4
"134182",211476,5,"B",4
"134183",331101,7,"A",4
"134187",196049,4,"A",4
"134188",648203,16,"B",4
"134190",935385,34,"B",4
"134192",342596,19,"B",4
"134194",867313,3,"B",4
"134195",741973,3,"A",4
"134196",560197,10,"B",4
"134197",873299,21,"A",4
"134199",651515,17,"A",4
"134200",233874,25,"B",4
"134201",316291,16,"A",4
"134202",908451,6,"B",4
"134203",188655,39,"A",4
"134204",920781,3,"B",4
"134206",287364,5,"B",4
"134208",991837,21,"B",4
"134209",325249,6,"A",4
"134210",586327,16,"B",4
"134215",597296,2,"A",4
"134218",345879,5,"B",4
"134219",132240,26,"A",4
"134226",192153,28,"B",4
"134227",140655,10,"A",4
"134228",964323,14,"B",4
"134230",858748,18,"B",4
"134232",666679,13,"B",4
"134233",406891,12,"A",4
"134234",412095,2,"B",4
"134236",368341,11,"B",4
"134240",492509,4,"B",4
"134241",954985,3,"A",4
"134242",166566,19,"B",4
"134246",774359,10,"B",4
"134248",931326,40,"B",4
"134249",958634,73,"A",4
"134250",224062,6,"B",4
"134251",995676,73,"A",4
"134252",804117,5,"B",4
"134256",615309,49,"B",4
"134257",466169,2,"A",4
"134259",541290,22,"A",4
"134260",963858,25,"B",4
"134262",484172,31,"B",4
"134263",573892,8,"A",4
"134264",254030,56,"B",4
"134267",574330,9,"A",4
"134269",386378,4,"A",4
"134270",154513,14,"B",4
"134271",473184,68,"A",4
"134272",225114,13,"B",4
"134273",447798,27,"A",4
"134275",253255,10,"A",4
"134281",849976,49,"A",4
"134282",594270,15,"B",4
"134283",444298,59,"A",4
"134286",845467,46,"B",4
"134287",795238,14,"A",4
"134288",751173,26,"B",4
"134290",545656,2,"B",4
"134292",244247,35,"B",4
"134295",230296,19,"A",4
"134296",304334,56,"B",4
"134297",154985,41,"A",4
"134298",614382,9,"B",4
"134299",663223,51,"A",4
"134300",601342,6,"B",4
"134301",143080,12,"A",4
"134303",819335,33,"A",4
"134304",535198,4,"B",4
"134305",764275,27,"A",4
"134306",538019,24,"B",4
"134307",400165,23,"A",4
"134309",264139,1,"A",4
"134314",360377,6,"B",4
"134315",173109,23,"A",4
"134317",181579,6,"A",4
"134318",524797,21,"B",4
"134319",331514,7,"A",4
"134320",971040,23,"B",4
"134322",683724,10,"B",4
"134323",196453,27,"A",4
"134324",442677,18,"B",4
"134325",959276,18,"A",4
"134326",338304,14,"B",4
"134330",364158,3,"B",4
"134331",423620,52,"A",4
"134332",549841,2,"B",4
"134333",373275,9,"A",4
"134334",170600,26,"B",4
"134337",567767,8,"A",4
"134338",290396,27,"B",4
"134339",829596,41,"A",4
"134341",244772,1,"A",4
"134342",928934,18,"B",4
"134344",662423,39,"B",4
"134345",135042,1,"A",4
"134349",741347,3,"A",4
"134350",887123,14,"B",4
"134353",334695,7,"A",4
"134354",397535,8,"B",4
"134355",448174,30,"A",4
"134359",482955,19,"A",4
"134362",710841,20,"B",4
"134364",391006,12,"B",4
"134365",665802,14,"A",4
"134367",206414,13,"A",4
"134368",525160,5,"B",4
"134370",753275,7,"B",4
"134374",911632,4,"B",4
"134376",460606,19,"B",4
"134379",505188,48,"A",4
"134383",905721,6,"A",4
"134384",532819,25,"B",4
"134386",967564,28,"B",4
"134387",709804,4,"A",4
"134390",839117,44,"B",4
"134391",271363,18,"A",4
"134392",684850,15,"B",4
"134394",711031,6,"B",4
"134396",461790,2,"B",4
"134397",574604,42,"A",4
"134400",352417,17,"B",4
"134404",444836,10,"B",4
"134405",367834,12,"A",4
"134407",157567,4,"A",4
"134411",582818,7,"A",4
"134414",987448,42,"B",4
"134416",792476,49,"B",4
"134417",666901,11,"A",4
"134425",449559,36,"A",4
"134427",482848,26,"A",4
"134429",862572,18,"A",4
"134431",973370,32,"A",4
"134433",439772,33,"A",4
"134436",408113,3,"B",4
"134438",295277,10,"B",4
"134442",591510,7,"B",4
"134444",915205,27,"B",4
"134445",382070,38,"A",4
"134447",484055,47,"A",4
"134448",150864,17,"B",4
"134449",232025,31,"A",4
"134450",267176,28,"B",4
"134452",911046,22,"B",4
"134454",340773,17,"B",4
"134455",536471,23,"A",4
"134460",333164,3,"B",4
"134461",325388,37,"A",4
"134462",765282,6,"B",4
"134464",537352,26,"B",4
"134466",179328,48,"B",4
"134467",231726,17,"A",4
"134468",679287,49,"B",4
"134470",468959,19,"B",4
"134473",412439,7,"A",4
"134478",374161,12,"B",4
"134479",300143,28,"A",4
"134480",216178,34,"B",4
"134483",459226,1,"A",4
"134484",524717,29,"B",4
"134487",296870,2,"A",4
"134488",156546,16,"B",4
"134489",488596,5,"A",4
"134490",192041,4,"B",4
"134494",489048,21,"B",4
"134497",940386,41,"A",4
"134499",230559,16,"A",4
"134501",358671,20,"A",4
"134503",280135,21,"A",4
"134504",143442,4,"B",4
"134505",865388,11,"A",4
"134506",703235,7,"B",4
"134509",477392,4,"A",4
"134511",955486,12,"A",4
"134512",889890,35,"B",4
"134514",251058,3,"B",4
"134520",260745,12,"B",4
"134523",527222,11,"A",4
"134524",447198,4,"B",4
"134525",626146,2,"A",4
"134526",413589,19,"B",4
"134527",862920,28,"A",4
"134528",249334,41,"B",4
"134529",801681,35,"A",4
"134530",717035,34,"B",4
"134533",166986,22,"A",4
"134534",999931,21,"B",4
"134535",435557,16,"A",4
"134536",276431,6,"B",4
"134537",366869,14,"A",4
"134539",439077,10,"A",4
"134540",697346,14,"B",4
"134542",185170,15,"B",4
"134543",187434,48,"A",4
"134546",982615,38,"B",4
"134549",525835,45,"A",4
"134552",451644,7,"B",4
"134554",192338,15,"B",4
"134555",413785,11,"A",4
"134557",947336,34,"A",4
"134559",905610,27,"A",4
"134560",132916,17,"B",4
"134562",342629,5,"B",4
"134564",659958,11,"B",4
"134565",834739,3,"A",4
"134566",684896,6,"B",4
"134567",586314,53,"A",4
"134568",674221,24,"B",4
"134569",508178,36,"A",4
"134570",720842,11,"B",4
"134571",794492,17,"A",4
"134574",625604,21,"B",4
"134576",773963,11,"B",4
"134577",973753,10,"A",4
"134578",963587,3,"B",4
"134579",705383,21,"A",4
"134580",762028,71,"B",4
"134581",797333,14,"A",4
"134582",213853,27,"B",4
"134583",960161,34,"A",4
"134586",823200,14,"B",4
"134588",210094,25,"B",4
"134589",722410,10,"A",4
"134590",491933,5,"B",4
"134592",275111,7,"B",4
"134594",332758,8,"B",4
"134595",906204,16,"A",4
"134598",744520,16,"B",4
"134599",710571,14,"A",4
"134600",793089,9,"B",4
"134601",357065,14,"A",4
"134602",978684,6,"B",4
"134603",860290,57,"A",4
"134604",656994,5,"B",4
"134605",571050,37,"A",4
"134607",245554,36,"A",4
"134609",396078,24,"A",4
"134612",227741,36,"B",4
"134615",322879,19,"A",4
"134616",533807,21,"B",4
"134618",484401,3,"B",4
